marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Leukocyte	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Histiocyte	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M1 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Immune cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Monocyte-derived macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Type 3 dendritic cell (DC3)	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Myeloid cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Monocyte-derived dendritic cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Tumor©\associated macrophage (TAM)	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Lymphocyte	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Monocyte	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Paneth cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Cancer cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Pan-macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Monocyte	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Inflammatory dendritic cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	M2 macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Kupffer cell	0	1.27271049661706	0.815	0.068	0	2	0.747
CD163	Macrophage	0	1.27271049661706	0.815	0.068	0	2	0.747
CD2	Immune cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Mast cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	B cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	CD4+ T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Cytotoxic T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Natural killer cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	CD8+ T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Megakaryocyte erythroid cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	CD1C+_A dendritic cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	AXL+ SIGLEC6+ dendritic cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Cancer stem cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Natural killer cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Natural killer T(NKT) cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Lymphocyte	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Natural killer cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Dendritic cell lineage	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Natural killer T (NKT) cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Leukocyte	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	Myeloid conventional dendritic cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD2	T cell	0	0.867747066779641	0.545	0.029	0	1	0.516
CD37	Paneth cell	9.93724255086374e-11	0.532447162589527	0.438	0.26	1.91609910865755e-06	7	0.178
CD37	B cell	9.93724255086374e-11	0.532447162589527	0.438	0.26	1.91609910865755e-06	7	0.178
CD37	Immune cell	9.93724255086374e-11	0.532447162589527	0.438	0.26	1.91609910865755e-06	7	0.178
CD37	B cell	9.93724255086374e-11	0.532447162589527	0.438	0.26	1.91609910865755e-06	7	0.178
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Naive CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Lymphocyte	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Exhausted CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Exhausted CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer T(NKT) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Activated CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Regulatory T (Treg) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Memory CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Naive CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Regulatory CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Cytotoxic T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer T (NKT) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Naive T(Th0) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Proliferative CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8 T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer T (NKT) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Activated CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Regulatory T(Treg) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Memory CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Regulatory T(Treg) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Naive T(Th0) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer T(NKT) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Effector CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Cytotoxic T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Stromal cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer T(NKT) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Lymphocyte	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Naive cytotoxic T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Regulatory CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer T (NKT) cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Natural killer cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Proliferative T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Memory T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T helper cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Immune cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD4+ T helper cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Central memory T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Immune cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Proliferative CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Effector CD4+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	Lymphocyte	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	CD8+ T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3D	T cell	4.44939897497724e-222	0.612831172223706	0.398	0.027	8.57933110355111e-218	1	0.371
CD3E	CD8+ recently activated effector memory or effector T cell (CTL)	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Memory CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Exhausted CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Memory CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Naive CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Lymphocyte	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Cytotoxic T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Memory CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T helper(Th) cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Natural killer T (NKT) cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Proliferative CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Natural killer cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	CD4+ recently activated effector memory or effector T cell (CTL)	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Naive CD8+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Dendritic cell 2A	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Naive CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Natural killer T(NKT) cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T helper cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Pyramidal cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Lymphocyte	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Proliferative CD4+ T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	Natural killer cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
CD3E	T cell	4.31514807611043e-225	0.592868066369429	0.393	0.024	8.32046852035613e-221	1	0.369
